NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
16TZ,U,VOS,College Rolduc,Richerstraat 35.0 ,6461VP,KERKRADE,Limburg,Closed,Regular Secondary School,40.0,1960s,2000s,1968-08-01 to 2008-08-01,1968-08-01,2008-08-01,50.8655614,6.0765096
14PS02,D,VSTZ,Bisschop College Broekhin voor Lyceum Havo Mavo Vbo,Peelveldlaan 60.0 ,6071TV,SWALMEN,Limburg,Closed,Secondary Branch Location,51.0,1960s,2010s,1968-08-01 to 2019-08-01,1968-08-01,2019-08-01,51.23892000000001,6.050988
00UZ,U,VOS,Fioretti College RK SGM v Lyc Havo Mavo Vbo Lwoo,Sportlaan 3.0 ,2161VA,LISSE,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.26311279999999,4.5679506
02VT,U,VOS,Carolus Clusiuscoll Chr Sgs V Gymn Ath Havo Mavo,Prinses Julianastraat 66.0 ,8019AX,ZWOLLE,Overijssel,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.50889069999999,6.0794679
02VT,U,VOS,Agnieten College voor Lyceum Havo Mavo Vbo Lwoo,Kamperweg 1.0 ,8019AV,ZWOLLE,Overijssel,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.5081285,6.0806933
03XS,U,VOS,Chr Sgm Walcheren V Lyc Havo Mavo Vbo Ivbo,Elzenlaan 4.0 ,4334BW,MIDDELBURG,Zeeland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.5006244,3.5972899
03XS,U,VOS,Christelijke Scholengemeenschap Walcheren voor Lyceum Havo Mavo Vbo Lwoo,Griffioenstraat 17.0 ,4334BK,MIDDELBURG,Zeeland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.5011727,3.5971973
03XS03,D,VSTS,Christelijke Scholengemeenschap Walcheren voor Lyceum Havo Mavo Vbo Lwoo,Adriaen Coortelaan 5.0 ,4383SR,VLISSINGEN,Zeeland,Active,Secondary Technical School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.4569786,3.5710732
03XS03,D,VSTS,Christelijke Scholengemeenschap Walcheren voor Lyceum Havo Mavo Vbo Lwoo,Bossenburghpad 10.0 ,4385CJ,VLISSINGEN,Zeeland,Active,Secondary Technical School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.4621916,3.5798226
04DS,U,VOS,Gymn Vh Coll Sittard,Bradleystraat 25.0 ,6135CV,SITTARD,Limburg,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.0074354,5.8478954
05OH,U,VOS,Buys Ballot College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Bergweg 4.0 ,4461NB,GOES,Zeeland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.4463996,5.8498055
14PS,U,VOS,Bisschop College Broekhin voor Lyceum Havo Mavo Vbo,Bob Boumanstraat 30.0 ,6042EH,ROERMOND,Limburg,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.20768280000001,6.011983799999999
14WI,U,VOS,Christelijk Gymnasium Beyers Naude,Gymnasiumstraat 36.0 ,8932GW,LEEUWARDEN,Friesland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,53.1946169,5.7950675
14WI,U,VOS,Christelijk Gymnasium Beyers Naude,Kanaalstraat 15.0 ,8933AL,LEEUWARDEN,Friesland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,53.1982657,5.8027962
17GT,U,VOS,Rk Sgm St Ursula Voor Lyc Havo Mavo Vbo Ivbo,Bergerweg 21.0 ,6085AS,HORN,Limburg,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.2077028,5.930337499999999
19EW,U,VOS,Opb Sgm Lek En Linge V Ath Havo Mavo Vbo Ivbo,Multatulilaan 6.0 ,4103NM,CULEMBORG,Gelderland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.94580149999999,5.2345004
20AB,U,VOS,Grotius College voor Lyceum Havo Mavo Vbo Lwoo,Juniusstraat 8.0 ,2625XZ,DELFT,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.9994005,4.346803
20CK,U,VOS,Joh van Oldenbarnevelt Gymnasium,Thorbeckeplein 1.0 ,3818JL,AMERSFOORT,Utrecht,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.1506081,5.368068
20DB,U,VOS,Thorbecke Sgs V Ath Havo Mavo Vbo Ivbo,Dokter van Heesweg 1.0 ,8025AB,ZWOLLE,Overijssel,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.5148857,6.1265154
20EI,U,VOS,Vallei College voor Ath Havo Mavo Vbo,Paladijnenweg 611.0 ,3813KD,AMERSFOORT,Utrecht,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.1689652,5.3940601
20IB,U,VOS,Eckartcollege voor LYC HAVO MAVO VBO LWOO,Damocleslaan 3.0 ,5631KC,EINDHOVEN,Noord-Brabant,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,51.46515960000001,5.499962
20LO,U,VOS,Opb Sgm Dr Nassau Coll V Vwo Havo Mavo Vbo & Ivbo,Mr Groen v Prinstererln 98.0 ,9402KG,ASSEN,Drenthe,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,53.0037859,6.561177
20LO01,D,VSTS,Opb Sgm Dr Nassau Coll V Vwo Havo Mavo Vbo&Ivbo,Schoolstraat 1.0 ,9331AV,NORG,Drenthe,Active,Secondary Technical School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,53.1950146,5.9989024
20LO02,D,VSTS,Opb Sgm Dr Nassau Coll V Vwo Havo Mavo Vbo&Ivbo,Esdoornlaan 2.0 ,9411AV,BEILEN,Drenthe,Active,Secondary Technical School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.8629535,6.5119456
20LO02,D,VSTS,Openbare Scholengemeenschap Dr Nassau College voor Vwo Havo Mavo Vbo Lwoo,De Omloop 5.0 ,9411KA,BEILEN,Drenthe,Active,Secondary Technical School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.85783679999999,6.507718199999999
20LO03,D,VSTS,Opb Sgm Dr Nassau Coll V Vwo Havo Mavo Vbo&Ivbo,Stokleggingslaan 17.0 ,9461CC,GIETEN,Drenthe,Active,Secondary Technical School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,53.0076688,6.7562069
20MA,U,VOS,Scholengemeenschap het Segbroekcollege Vwo Havo Mavo,Klaverstraat 7.0 ,2565BT,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.07299760000001,4.2560096
20MF,U,VOS,Dalton Solengemeenschap voor Vwo Havo en Mavo,Aronskelkweg 1.0 ,2555GA,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.06812,4.239576
20MJ,U,VOS,Sgm Johan De Witt Coll V Ath Havo Mavo Vbo Ivbo,Helena van Doeverenplnts 3.0 ,2512ZB,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.0719167,4.3095378
20MJ,U,VOS,Sgm Johan De Witt Coll V Ath Havo Mavo Vbo Ivbo,Hooftskade 127.0 -129,2526KB,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.07052880000001,4.3081724
20MJ,U,VOS,Johan de Witt Scholengroep voor Vwo Havo Mavo Vmbo Pro Lwoo nieuwkomers,Zusterstraat 120.0 ,2512TP,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.07172689999999,4.2956398
20MM,U,VOS,Stevin College voor Lyceum Havo Mavo Vbo Lwoo,Zuidlarenstraat 59.0 ,2545VP,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.0516768,4.269690499999999
20MM,U,VOS,Stevin College voor Lyceum Havo Mavo Vbo Lwoo,Beresteinlaan 627.0 ,2542JR,'S-GRAVENHAGE,Zuid-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.0368703,4.259593199999999
21GD,U,VOS,Calandlyceum voor Vwo Havo Mavo Lhno Leao Lto,Hoekenes 61.0 ,1068MR,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.352823,4.802796
21GD,U,VOS,Calandlyceum voor Gymnasium Atheneum Havo Vmbo,Pieter Calandlaan 182.0 ,1068NT,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.3537377,4.806117899999999
21GD,U,VOS,Calandlyceum voor Gymnasium Atheneum Havo Vmbo,Vlaardingenlaan 25.0 ,1062HM,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,56.5,1960s,,1968-08-01 to Present,1968-08-01,,52.3462968,4.8353888
00MV,U,VOS,Chr Sgm Etty Hillesum V Ath Havo Mavo Vbo Ivbo,Drs. F. Bijlweg 6.0 ,1784MC,DEN HELDER,Noord-Holland,Active,Regular Secondary School,56.9,1960s,,1968-03-06 to Present,1968-03-06,,52.93831280000001,4.754283399999999
20UF,U,VOS,Cobbenhagencollege Scholengemeenschap voor Lyceum Havo Mavo,Brittendreef 5.0 ,5012AE,TILBURG,Noord-Brabant,Closed,Regular Secondary School,34.6,1960s,2000s,1968-01-08 to 2002-08-01,1968-01-08,2002-08-01,51.5779413,5.097885799999999
02UP,U,VOS,Marnix College Avo Sgm V Ath Havo Mavo,Gildestraat 1.0 ,6711DM,EDE GLD,Gelderland,Active,Regular Secondary School,57.1,1960s,,1968-01-01 to Present,1968-01-01,,52.0450923,5.6727326
02UP,U,VOS,Marnix College Avo Scholengemeenschap voor Atheneum Havo Mavo,Prins Bernhardlaan 30.0 ,6713MC,EDE,Gelderland,Active,Regular Secondary School,57.1,1960s,,1968-01-01 to Present,1968-01-01,,52.0311928,5.6650702
20DD,U,VOS,Gemeentelijk Gymnasium,Schuttersweg 26.0 ,1217PZ,HILVERSUM,Noord-Holland,Active,Regular Secondary School,57.1,1960s,,1968-01-01 to Present,1968-01-01,,52.2272932,5.156607600000001
20DD,U,VOS,Gemeentelijk Gymnasium,Vaartweg 54.0 ,1217SV,HILVERSUM,Noord-Holland,Active,Regular Secondary School,57.1,1960s,,1968-01-01 to Present,1968-01-01,,52.2231472,5.1642559
17IB,U,VOS,Christelyke Sgm Calvyn Voor Mavo Vbo Ivbo,Schipluidenlaan 18.0 ,1062HE,AMSTERDAM,Noord-Holland,Closed,Regular Secondary School,32.0,1960s,1990s,1967-08-17 to 1999-08-01,1967-08-17,1999-08-01,52.3565739,4.8386007
20QY,U,VOS,Stedelijk Gymnasium,Prinsenhof 3.0 ,2011TR,HAARLEM,Noord-Holland,Active,Regular Secondary School,57.5,1960s,,1967-08-01 to Present,1967-08-01,,52.3817347,4.6337595
20RC,U,VOS,Gem Schoter Scholengemeenschap voor Atheneum Havo en Mavo,Sportweg 9.0 ,2024CN,HAARLEM,Noord-Holland,Active,Regular Secondary School,57.5,1960s,,1967-08-01 to Present,1967-08-01,,52.4088156,4.648238
20RF,U,VOS,Coornhertlyc Gem Scholengemeenschap Lyceum Havo Mavo,Lyceumlaan 1.0 ,2012WT,HAARLEM,Noord-Holland,Active,Regular Secondary School,57.5,1960s,,1967-08-01 to Present,1967-08-01,,51.5385952,4.4628665
00KV,U,VOS,Katholiek Scholengemeenschap voor Ongedeeld HAVO MAVO Lyceum,Stijn Streuvelslaan 42.0 ,4873EB,ETTEN-LEUR,Noord-Brabant,Active,Regular Secondary School,57.8,1960s,,1967-04-20 to Present,1967-04-20,,51.56718960000001,4.6490766
19HX,U,VOS,Westplas Mavo,1e J.C. Mensinglaan 40.0 ,1431RW,AALSMEER,Noord-Holland,Closed,Regular Secondary School,34.0,1960s,2000s,1966-08-01 to 2000-08-01,1966-08-01,2000-08-01,52.2607216,4.7587581
00DI,U,VOS,Nienoordcollege Algemene Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Waezenburglaan 51.0 ,9351HC,LEEK,Groningen,Active,Regular Secondary School,58.5,1960s,,1966-08-01 to Present,1966-08-01,,53.1622771,6.3733765
00DI,U,VOS,regionale scholengemeenschap de Borgen,Waezenburglaan 51.0 a,9351HC,LEEK,Groningen,Active,Regular Secondary School,58.5,1960s,,1966-08-01 to Present,1966-08-01,,53.16226589999999,6.371205799999999
02XJ,U,VOS,Reggesteyn Chr Sgm Voor Ath Havo Mavo Vbo Ivbo,Noetselerbergweg 20.0 ,7441BK,NIJVERDAL,Overijssel,Active,Regular Secondary School,59.0,1960s,,1966-01-28 to Present,1966-01-28,,52.3558017,6.462204900000001
02XJ,U,VOS,Reggesteyn Christelijke Scholengemeenschap voor Pro-Vmbo-Havo-Atheneum-Gymnasium,Willem de Clercqstraat 7.0 ,7443XG,NIJVERDAL,Overijssel,Active,Regular Secondary School,59.0,1960s,,1966-01-28 to Present,1966-01-28,,52.3722988,6.4537298
20JX,U,VOS,Dr Knippenbergcollege Scholengmeenschap Atheneum Havo Mavo,Nachtegaallaan 40.0 ,5702KN,HELMOND,Noord-Brabant,Active,Regular Secondary School,59.1,1960s,,1966-01-01 to Present,1966-01-01,,51.491995,5.666695499999999
20JX,U,VOS,OMO Scholengroep Helmond,Keizerin Marialaan 4.0 ,5702NR,HELMOND,Noord-Brabant,Active,Regular Secondary School,59.1,1960s,,1966-01-01 to Present,1966-01-01,,51.4876017,5.657943299999999
19EE,U,VOS,Gem Mavo Sch,Burg Cambier v Nootenln 1.0 A,4001DP,TIEL,Gelderland,Closed,Regular Secondary School,36.2,1960s,2000s,1965-06-01 to 2001-08-01,1965-06-01,2001-08-01,51.8926154,5.4100337
02FC,U,VOS,Pc Sgm Ulenhof College V Ath Havo Mavo Vbo Ivbo,Bizetlaan 86.0 ,7002LZ,DOETINCHEM,Gelderland,Closed,Regular Secondary School,55.2,1960s,2020s,1965-05-16 to 2020-08-01,1965-05-16,2020-08-01,51.9695315,6.3116427
17HS,U,VOS,St Thomas Mavo Sch,Buurtweg 39.0 ,4661LB,HALSTEREN,Noord-Brabant,Closed,Regular Secondary School,35.0,1960s,1990s,1964-08-01 to 1999-08-01,1964-08-01,1999-08-01,51.5222861,4.276073
02TR,U,VOS,Paus Joannes Mavo,Pijlstaartlaan 7.0 ,3645GR,VINKEVEEN,Utrecht,Closed,Regular Secondary School,39.0,1960s,2000s,1964-08-01 to 2003-08-01,1964-08-01,2003-08-01,52.21443619999999,4.9237911
21GH,U,VOS,Pauluslyceum Scholengemeenschap Lyceum Havo Mavo,Wandelboslaan 1.0 ,5042PA,TILBURG,Noord-Brabant,Closed,Regular Secondary School,38.6,1960s,2000s,1964-01-09 to 2002-08-01,1964-01-09,2002-08-01,51.5667385,5.0639875
20CN,U,VOS,Sgm Het Zaanlands School V Lyc Havo Mavo Vbo Ivbo,Westzijde 211.0 G,1506GD,ZAANDAM,Noord-Holland,Active,Regular Secondary School,62.1,1960s,,1963-01-01 to Present,1963-01-01,,52.45162939999999,4.8166562
20CN,U,VOS,SGM Het Zaanlands School voor LYC HAVO MAVO VBO LWOO,Vincent van Goghweg 42.0 ,1506JD,ZAANDAM,Noord-Holland,Active,Regular Secondary School,62.1,1960s,,1963-01-01 to Present,1963-01-01,,52.4490822,4.8130711
01NJ,U,AOCV,Agrarisch Opleidingcentrum Terra,Hereweg 99.0 ,9721AA,GRONINGEN,Groningen,Closed,Agricultural Education,62.4,1960s,2020s,1962-03-09 to 2024-08-01,1962-03-09,2024-08-01,53.203242,6.5740051
01NJ,U,AOCV,Agrarisch Opleidingcentrum Terra,Hereweg 101.0 ,9721AA,GRONINGEN,Groningen,Closed,Agricultural Education,62.4,1960s,2020s,1962-03-09 to 2024-08-01,1962-03-09,2024-08-01,53.2030293,6.574682399999999
20BQ,U,VOS,Het Mill Hill College Scholengemeenschap voor LYC HAVO MAVO,Venneweg 42.0 ,5051BP,GOIRLE,Noord-Brabant,Active,Regular Secondary School,63.0,1960s,,1962-01-03 to Present,1962-01-03,,51.5317879,5.058983899999999
16VM,U,VOS,Herlecollege Sgm V Mavo Vbo Ivbo,Burg. de Hesselleplein 31.0 ,6411CH,HEERLEN,Limburg,Active,Regular Secondary School,63.1,1960s,,1962-01-01 to Present,1962-01-01,,50.88370380000001,5.974604299999999
16VM,U,VOS,Herlecollege Sgm V Mavo Vbo Ivbo,Heldevierlaan 5.0 ,6415SB,HEERLEN,Limburg,Active,Regular Secondary School,63.1,1960s,,1962-01-01 to Present,1962-01-01,,50.8996819,5.9781802
17JB,U,VOS,Eykhagencollege Scholengemeenschap voor Ath Havo En Mavo,Eijkhagenlaan 31.0 ,6371XA,LANDGRAAF,Limburg,Active,Regular Secondary School,65.1,1960s,,1960-01-01 to Present,1960-01-01,,50.8990528,6.026964100000001
17JB,U,VOS,"Charlemagne College voor VWO (ath.-gymn.), havo, vmbo, vmbo-t, lwoo",Dormansberg 19.0 ,6371XE,LANDGRAAF,Limburg,Active,Regular Secondary School,65.1,1960s,,1960-01-01 to Present,1960-01-01,,50.89912959999999,6.0259844
02ME,U,VOS,Rk Sgm Tabor Voor Lyc Havo Mavo Vbo Ivbo,Berkhouterweg 5.0 ,1624NS,HOORN NH,Noord-Holland,Active,Regular Secondary School,65.4,1950s,,1959-09-01 to Present,1959-09-01,,52.6464106,5.0433921
02ME,U,VOS,Rooms Katholieke Scholengemeenschap Tabor voor Lyceum Havo Mavo Vbo Lwoo,Dampten 24.0 ,1624NR,HOORN NH,Noord-Holland,Active,Regular Secondary School,65.4,1950s,,1959-09-01 to Present,1959-09-01,,52.6455104,5.043607199999999
17VP,U,VOS,Peellandcollege Sgs V Ath En Havo,Burgemeester Roefslaan 9.0 ,5753GX,DEURNE,Noord-Brabant,Active,Regular Secondary School,65.4,1950s,,1959-09-01 to Present,1959-09-01,,51.4481385,5.786493200000001
17VP,U,VOS,Instelling voor ATH HAVO MAVO VBO LWOO Deurne,Vloeieindsedreef 5.0 ,5753SM,DEURNE,Noord-Brabant,Active,Regular Secondary School,65.4,1950s,,1959-09-01 to Present,1959-09-01,,51.4460771,5.7842253
02SF,U,VOS,RK MAVO DON BOSCO,Bickerstraat 31.0 ,1701ED,HEERHUGOWAARD,Noord-Holland,Closed,Regular Secondary School,38.4,1950s,1990s,1959-03-17 to 1997-08-01,1959-03-17,1997-08-01,52.67225269999999,4.8462128
19EO,U,VOS,Openbare Basisschool Mavo School De Krytenburg,Lutinelaan 3.0 ,8899BD,VLIELAND,Friesland,Closed,Regular Secondary School,63.6,1950s,2020s,1959-01-01 to 2022-08-01,1959-01-01,2022-08-01,53.2993692,5.0730583
20CQ,U,VOS,Atlas College Ryswyk voor Lyc Havo Mavo Vbo,Karmozijnstraat 2.0 ,2284GA,RIJSWIJK ZH,Zuid-Holland,Active,Regular Secondary School,66.5,1950s,,1958-08-01 to Present,1958-08-01,,52.04342579999999,4.3119739
02UV02,D,VSTS,Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Brilweg 21.0 ,9801GC,ZUIDHORN,Groningen,Closed,Secondary Technical School,64.9,1950s,2020s,1957-09-01 to 2022-08-01,1957-09-01,2022-08-01,53.24514449999999,6.4011849
02UV,U,VOS,Gomarus College,H Roland Holststr 5.0 ,9721GS,GRONINGEN,Groningen,Active,Regular Secondary School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.2003522,6.567901099999999
02UV,U,VOS,Gomarus College,Vondelpad 1.0 -2,9721LX,GRONINGEN,Groningen,Active,Regular Secondary School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.2012534,6.5691455
02UV,U,VOS,Gomarus College,Vondelpad 1.0 ,9721LX,GRONINGEN,Groningen,Active,Regular Secondary School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.2012534,6.5691455
02UV03,D,VSTS,Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Oudeweg 144.0 ,9201ER,DRACHTEN,Friesland,Active,Secondary Technical School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.1139181,6.094002199999999
02UV03,D,VSTS,Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Eikesingel 62.0 ,9203NZ,DRACHTEN,Friesland,Active,Secondary Technical School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.0960396,6.087901599999999
02UV03,D,VSTS,Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,De Drift 38.0 ,9203GH,DRACHTEN,Friesland,Active,Secondary Technical School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.1027585,6.1009917
02UV04,D,VSTS,Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Drachtsterweg 8.0 ,8934BV,LEEUWARDEN,Friesland,Active,Secondary Technical School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.1934842,5.8153874
02UV04,D,VSTS,Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Plataanstraat 1.0 ,8924CR,LEEUWARDEN,Friesland,Active,Secondary Technical School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.2071206,5.820629599999999
02UV04,D,VSTS,Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Irenestraat 5.0 ,8931DG,LEEUWARDEN,Friesland,Active,Secondary Technical School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.1866916,5.790985399999999
02UV05,D,VSTS,Gereformeerde Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Mr Groen v Prinstererln 20.0 ,9402KD,ASSEN,Drenthe,Active,Secondary Technical School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,53.0014854,6.562991999999999
18XR,U,VOS,Rythovius College Scholengemeenschap voor Lyc Havo Mavo,Bospoort 1.0 ,5521CK,EERSEL,Noord-Brabant,Active,Regular Secondary School,67.4,1950s,,1957-09-01 to Present,1957-09-01,,51.3631721,5.3123931
19HY,U,VOS,Burg Walda Sgs V Mavo En Lhno,Ballumerweg 20.0 ,9163GB,NES GEM AMELAND,Friesland,Active,Regular Secondary School,67.5,1950s,,1957-08-01 to Present,1957-08-01,,53.4463811,5.767477899999999
19HY,U,VOS,Burg Walda Scholengemeenschap voor MAVO en VBO,Ballumerweg 24.0 ,9163GB,NES GEM AMELAND,Friesland,Active,Regular Secondary School,67.5,1950s,,1957-08-01 to Present,1957-08-01,,53.4463811,5.767477899999999
02QP,U,VOS,St Willibrord Gymnasium,Beukenstraat 80.0 ,5753GD,DEURNE,Noord-Brabant,Active,Regular Secondary School,67.5,1950s,,1957-07-25 to Present,1957-07-25,,51.4470836,5.7812326
18XU,U,VOS,Beatrix College voor Havo En Mavo,Ketelhavenstraat 3.0 ,5045NG,TILBURG,Noord-Brabant,Active,Regular Secondary School,68.4,1950s,,1956-09-08 to Present,1956-09-08,,51.5780566,4.9957828
00NE,U,VOS,Gs Jan Van Brabant Mavo Met Dakpanklas,Deltaweg 205.0 ,5709AB,HELMOND,Noord-Brabant,Active,Regular Secondary School,68.4,1950s,,1956-09-01 to Present,1956-09-01,,51.4712581,5.703808299999999
02TZ,U,VOS,Rooms Katholieke Scholengemeenschap St Michaelcollege voor Atheneum en Havo,Leeghwaterweg 7.0 ,1509BS,ZAANDAM,Noord-Holland,Active,Regular Secondary School,68.4,1950s,,1956-09-01 to Present,1956-09-01,,52.4715583,4.816438199999999
16RH,U,VOS,Het Rynlands Lyceum Sgm Vwo Havo,Apollolaan 1.0 ,2341BA,OEGSTGEEST,Zuid-Holland,Active,Regular Secondary School,68.4,1950s,,1956-09-01 to Present,1956-09-01,,52.1808345,4.4613529
02KL,U,VOS,De Beemden Kath Sch V Lhno En Ihno,Vijverstraat 1.0 ,4841AT,PRINSENBEEK,Noord-Brabant,Closed,Regular Secondary School,44.4,1950s,2000s,1956-02-27 to 2000-08-01,1956-02-27,2000-08-01,51.5984839,4.720567099999999
17JY,U,VOS,Rooms katholiek Gymnasium Beekvliet,Beekvlietstraat 4.0 ,5271SM,SINT-MICHIELSGESTEL,Noord-Brabant,Active,Regular Secondary School,69.1,1950s,,1956-01-01 to Present,1956-01-01,,51.6421134,5.3640522
02VN02,D,VSTS,Reg Sgm Het Rhedens Voor Lyc Havo Mavo En Vbo,Imboslaan 61.0 ,6951KA,DIEREN,Gelderland,Closed,Secondary Technical School,47.9,1950s,2000s,1955-09-01 to 2003-08-01,1955-09-01,2003-08-01,52.059453,6.097519699999999
02VN,U,VOS,Reg Sgm Het Rhedens Voor Lyc Havo Mavo En Vbo,Kleiberglaan 1.0 ,6891DK,ROZENDAAL,Gelderland,Active,Regular Secondary School,69.4,1950s,,1955-09-01 to Present,1955-09-01,,52.0031717,5.9724509
02VN01,D,VSTS,Regionale Scholengemeenschap Het Rhedens voor Lyceum Havo Mavo Vbo,Doesburgsedijk 7.0 ,6953AK,DIEREN,Gelderland,Active,Secondary Technical School,69.4,1950s,,1955-09-01 to Present,1955-09-01,,52.0413697,6.1018561
00EF,U,VOS,Hor Brood En Banket Bakk Vaksch St Hubertus,Reinaert de Vosstraat 27.0 ,1055CL,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,70.1,1950s,,1955-01-01 to Present,1955-01-01,,52.3783039,4.8545416
00EF,U,VOS,VMBO onder bestuur van het ROC van Amsterdam locatie St. Hubertus,Betuwestraat 29.0 ,1079PR,AMSTERDAM,Noord-Holland,Active,Regular Secondary School,70.1,1950s,,1955-01-01 to Present,1955-01-01,,52.3393431,4.8938976
02JW,U,VOS,SGM Don Bosco voor Vbo Ivbo,Don Boscolaan 2.0 ,4874NB,ETTEN-LEUR,Noord-Brabant,Closed,Regular Secondary School,45.9,1950s,1990s,1952-09-01 to 1998-08-01,1952-09-01,1998-08-01,51.57550620000001,4.6324917
02TD,U,VOS,Jan Arentsz Christelijke Scholengemeenschap voor Lyceum Havo Mavo Vbo,Mandenmakerstraat 11.0 ,1825BB,ALKMAAR,Noord-Holland,Active,Regular Secondary School,73.4,1950s,,1951-09-01 to Present,1951-09-01,,52.6483119,4.7499646
02NZ,U,VOS,Ludgercollege Katholieke Scholengemeenschap voor Lyceum Havo Mavo,Vondelstraat 5.0 ,7002AN,DOETINCHEM,Gelderland,Active,Regular Secondary School,74.4,1950s,,1950-09-01 to Present,1950-09-01,,51.9698665,6.3006236
02NZ,U,VOS,"Houtkamp College voor mavo, havo, ath, gym, vbo, lwoo",Ruimzichtlaan 155.0 ,7001KD,DOETINCHEM,Gelderland,Active,Regular Secondary School,74.4,1950s,,1950-09-01 to Present,1950-09-01,,51.9714858,6.2868909
04YX,U,VOS,Rk School Voor Vbo En Ivbo Regina Mundi,Streek 2.0 ,4876AT,ETTEN-LEUR,Noord-Brabant,Active,Regular Secondary School,74.4,1950s,,1950-09-01 to Present,1950-09-01,,51.5616298,4.6438657
