NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,location_type,function_type,education_type,temporal_status,years_of_operation
17WI,U,VOS,secondary,main,Jeanne d Arc College SGM voor Lyc Havo Mavo Vbo Lwoo,Oude Molenweg 130.0 ,6228XW,MAASTRICHT,Limburg,1900-01-01,2004-08-01,False,A,VOS,U,Regular Secondary School,Historical,104.6
17WP,U,VOS,secondary,main,Stichting Werkplaats Kindergemeenschap,Kees Boekelaan 10.0 ,3723BA,BILTHOVEN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
17WP,U,VOS,secondary,main,Stichting Werkplaats Kindergemeenschap,Kees Boekelaan 12.0 ,3723BA,BILTHOVEN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
17WP,U,VOS,secondary,main,Werkplaats Kindergemeenschap,Kees Boekelaan 12.0 ,3723BA,BILTHOVEN,Utrecht,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
17WP,U,VOS,secondary,main,Werkplaats Kindergemeenschap,Kees Boekelaan 12.0 ,3723BA,BILTHOVEN,Utrecht,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
17WQ,U,VOS,secondary,main,Chr Sgm Aquamaryn Voor Lyc Havo Mavo Vbo Ivbo,Rotterdamseweg 55.0 ,3135PT,VLAARDINGEN,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
17WQ,U,VOS,secondary,main,Christelijke Scholengemeenschap Aquamarijn voor Lyc Havo Mavo Vbo Lwoo,Rotterdamseweg 55.0 ,3135PT,VLAARDINGEN,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
17WQ,U,VOS,secondary,main,Accent College voor Lyc Havo Mavo Vbo Lwoo,Rotterdamseweg 55.0 ,3135PT,VLAARDINGEN,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
17WQ,U,VOS,secondary,main,Lentiz Onderwijsgroep,Rotterdamseweg 55.0 ,3135PT,VLAARDINGEN,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
17WQ,U,VOS,secondary,main,Lentiz onderwijsgroep,Rotterdamseweg 55.0 ,3135PT,VLAARDINGEN,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
17WQ,U,VOS,secondary,main,Lentiz onderwijsgroep,Rotterdamseweg 55.0 ,3135PT,VLAARDINGEN,Zuid-Holland,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
17WQ10,D,VSTZ,secondary,locations,Christelijke Scholengemeenschap Aquamarijn voor Lyc Havo Mavo Vbo Lwoo,Ambonlaan 101.0 ,3131ZA,VLAARDINGEN,Zuid-Holland,2002-08-01,2004-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,2.0
17WQ10,D,VSTZ,secondary,locations,Accent College voor Lyc Havo Mavo Vbo Lwoo,Ambonlaan 101.0 ,3131ZA,VLAARDINGEN,Zuid-Holland,2002-08-01,2004-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,2.0
17WR,U,VOS,secondary,main,Meander College Christelijke Scholengemeenschap voor Ath Havo En Mavo,Dobbe 60.0 ,8032JX,ZWOLLE,Overijssel,1971-08-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,27.0
17WW,U,VOS,secondary,main,College Sancta Maria Sgm Voor Mavo Havo Vwo,Elbereveldstraat 105.0 ,6466JM,KERKRADE,Limburg,1968-08-01,2000-08-01,False,H,VOS,U,Regular Secondary School,Historical,32.0
17WW,U,VOS,secondary,main,College Rolduc locatie Elbereveld voor Mavo Havo Vwo,Elbereveldstraat 105.0 ,6466JM,KERKRADE,Limburg,1968-08-01,2000-08-01,False,H,VOS,U,Regular Secondary School,Historical,32.0
17XG,U,VOS,secondary,main,Gem Reg Opb Vo Voor Mavo Vbo Ivbo Doetinch/Varsse,Holterhoek 2.0 ,7003DS,DOETINCHEM,Gelderland,1984-08-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,14.0
17XG01,D,VSTS,secondary,locations,Gem Reg Opb VO voor Mavo Vbo Ivbo Doetinch/Varsse,Koningin Emmastraat 4.0 ,7051AM,VARSSEVELD,Gelderland,1984-08-01,1998-08-01,False,H,VSTS,D,Secondary Branch Location,Historical,14.0
17XR,U,VOS,secondary,main,Scholengemeenschap Don Bosco Mavo Leao Lhno Ihno Lto Ito,Dr. Nolenslaan 9.0 ,6162EV,GELEEN,Limburg,1986-08-01,1998-08-01,False,H,VOS,U,Regular Secondary School,Historical,12.0
17XS,U,VOS,secondary,main,RK IVO MAVO,Sint Josephstraat 18.0 -20,5211NJ,'S-HERTOGENBOSCH,Noord-Brabant,1900-01-01,1997-08-01,False,H,VOS,U,Regular Secondary School,Historical,97.6
17XU,U,VOS,secondary,main,Chr College Prins Willem Alexander Ath Havo Mavo,Eksterlaan 48.0 ,4143AC,LEERDAM,Utrecht,1981-08-01,,True,H,VOS,U,Regular Secondary School,Active,43.5
17XU,U,VOS,secondary,main,Heerenlanden College,Eksterlaan 48.0 ,4143AC,LEERDAM,Utrecht,1981-08-01,,True,H,VOS,U,Regular Secondary School,Active,43.5
17XU,U,VOS,secondary,main,Heerenlanden College,Eksterlaan 48.0 ,4143AC,LEERDAM,Utrecht,1981-08-01,,True,A,VOS,U,Regular Secondary School,Active,43.5
17YB,U,VOS,secondary,main,Onderwyssgm Gelre Gulick School V Bavo En Vbo,Kerkveldsweg West 25.0 B,6101HP,ECHT,Limburg,1985-08-01,2000-08-01,False,H,VOS,U,Regular Secondary School,Historical,15.0
17YB,U,VOS,secondary,main,Rooms Katholiekescholengemeenschap Gelre Gulick voor VBO en LWOO,Kerkveldsweg West 25.0 B,6101HP,ECHT,Limburg,1985-08-01,2000-08-01,False,H,VOS,U,Regular Secondary School,Historical,15.0
17YF,U,VOS,secondary,main,Zuiderpark College voor Lwoo Vbo En Mavo,Montessoriweg 20.0 ,3083AN,ROTTERDAM,Zuid-Holland,1984-08-01,,True,H,VOS,U,Regular Secondary School,Active,40.5
17YF,U,VOS,secondary,main,Zuiderpark College,Montessoriweg 20.0 ,3083AN,ROTTERDAM,Zuid-Holland,1984-08-01,,True,H,VOS,U,Regular Secondary School,Active,40.5
17YF,U,VOS,secondary,main,Zuiderpark College voor Mavo Vbo en Lwoo,Montessoriweg 20.0 ,3083AN,ROTTERDAM,Zuid-Holland,1984-08-01,,True,H,VOS,U,Regular Secondary School,Active,40.5
17YF,U,VOS,secondary,main,Zuiderpark College voor Mavo Vbo en Lwoo,Montessoriweg 26.0 ,3083AN,ROTTERDAM,Zuid-Holland,1984-08-01,,True,H,VOS,U,Regular Secondary School,Active,40.5
17YF,U,VOS,secondary,main,Het Zuiderpark College voor Mavo Vbo en Lwoo,Montessoriweg 26.0 ,3083AN,ROTTERDAM,Zuid-Holland,1984-08-01,,True,A,VOS,U,Regular Secondary School,Active,40.5
17YQ,U,VOS,secondary,main,Sgm V Mavo Lto Lao Lhno Kempenhorst,Oude Grintweg 53.0 ,5688MA,OIRSCHOT,Noord-Brabant,1984-08-01,2002-08-01,False,H,VOS,U,Regular Secondary School,Historical,18.0
17YQ,U,VOS,secondary,main,RK SGM Kempenhorst Oirschot,Oude Grintweg 53.0 ,5688MA,OIRSCHOT,Noord-Brabant,1984-08-01,2002-08-01,False,H,VOS,U,Regular Secondary School,Historical,18.0
17YS,U,VOS,secondary,main,Esprit Scholengroep voor Lyceum Havo Mavo Vbo Lwoo,Burg Hogguerstraat 2.0 ,1064EB,AMSTERDAM,Noord-Holland,1983-08-01,,True,H,VOS,U,Regular Secondary School,Active,41.5
17YS,U,VOS,secondary,main,Esprit Scholen voor Lyceum Havo Mavo Vbo Lwoo,Burg Hogguerstraat 2.0 ,1064EB,AMSTERDAM,Noord-Holland,1983-08-01,,True,H,VOS,U,Regular Secondary School,Active,41.5
17YS,U,VOS,secondary,main,Esprit Scholen voor Lyceum Havo Mavo Vbo Lwoo,Burg Hogguerstraat 2.0 ,1064EB,AMSTERDAM,Noord-Holland,1983-08-01,,True,A,VOS,U,Regular Secondary School,Active,41.5
17YS12,D,VSTZ,secondary,locations,Esprit Scholengroep voor Luceum Havo Mavo Vbo Lwoo,Cabralstraat 1.0 ,1057CD,AMSTERDAM,Noord-Holland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
17YS12,D,VSTZ,secondary,locations,Esprit Scholengroep voor Luceum Havo Mavo Vbo Lwoo,Herman Poortstraat 17.0 ,1064BR,AMSTERDAM,Noord-Holland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
17YS12,D,VSTZ,secondary,locations,Esprit Scholengroep voor Luceum Havo Mavo Vbo Lwoo,Burg Hogguerstraat 2.0 A,1064EB,AMSTERDAM,Noord-Holland,2002-08-01,,True,H,VSTZ,D,Secondary Care Location,Active,22.5
18AN,U,VOS,secondary,main,Delta College Protestants Christelijke Scholengemeenschap voor Mavo Vbo en Lwoo,Lieven de Keylaan 8.0 ,3555VZ,UTRECHT,Utrecht,1985-08-01,,True,H,VOS,U,Regular Secondary School,Active,39.5
18AN,U,VOS,secondary,main,Delta College Protestants Christelijke Scholengemeenschap voor Mavo Vbo en Lwoo,Lieven de Keylaan 9.0 ,3555VZ,UTRECHT,Utrecht,1985-08-01,,True,H,VOS,U,Regular Secondary School,Active,39.5
18AN,U,VOS,secondary,main,"Globe College, brede school voor vmbo, basis, kader en theoretische leerweg",Lieven de Keylaan 9.0 ,3555VZ,UTRECHT,Utrecht,1985-08-01,,True,H,VOS,U,Regular Secondary School,Active,39.5
18AN,U,VOS,secondary,main,"Globe College, brede school voor vmbo, basis, kader en theoretische leerweg",Grebbeberglaan 7.0 ,3527VX,UTRECHT,Utrecht,1985-08-01,,True,H,VOS,U,Regular Secondary School,Active,39.5
18AN,U,VOS,secondary,main,"Globe College, brede school voor vmbo, basis, kader en theoretische leerweg",Bontekoelaan 1.0 ,3526RA,UTRECHT,Utrecht,1985-08-01,,True,A,VOS,U,Regular Secondary School,Active,39.5
18AN01,D,VSTZ,secondary,locations,Delta College Protestants Christelijke Scholengemeenschap voor Mavo Vbo en Lwoo,Ramsesdreef 190.0 ,3564CL,UTRECHT,Utrecht,2002-08-01,2008-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,6.0
18BR,U,PROS,secondary,specialized,School voor Praktische Vorming Voortgezet SpeciaalOnderwijsr MLK,Treubstraat 2.0 ,9402KH,ASSEN,Drenthe,1985-06-15,,True,H,PROS,U,Practical Education,Active,39.6
18BR,U,PROS,secondary,specialized,School voor Praktijkonderwijs Assen,Treubstraat 2.0 ,9402KH,ASSEN,Drenthe,1985-06-15,,True,H,PROS,U,Practical Education,Active,39.6
18BR,U,PROS,secondary,specialized,School voor Praktijkonderwijs Assen,Zwartwatersweg 202.0 ,9406NN,ASSEN,Drenthe,1985-06-15,,True,H,PROS,U,Practical Education,Active,39.6
18BR,U,PROS,secondary,specialized,School voor Praktijkonderwijs Assen,Zwartwatersweg 202.0 ,9406NN,ASSEN,Drenthe,1985-06-15,,True,A,PROS,U,Practical Education,Active,39.6
18CH,U,VOS,secondary,main,Melanchthon College Christelijke Scolengemeenschap voor Lyc Havo Mavo Vbo,Van Bijnkershoekweg 97.0 ,3052PB,ROTTERDAM,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
18CH,U,VOS,secondary,main,Melanchthon College Christelijke Scolengemeenschap voor Lyc Havo Mavo Vbo,Boterdorpseweg 21.0 ,2661GW,BERGSCHENHOEK,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
18CH,U,VOS,secondary,main,"Melanchthon, Christelijke scholengemeenschap voor voortgezet onderwijs",Van Bijnkershoekweg 97.0 ,3052PB,ROTTERDAM,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
18CH,U,VOS,secondary,main,Melanchthon christelijke scholengemeenschap voor gymnasium atheneum havo vmbo,Van Bijnkershoekweg 97.0 ,3052PB,ROTTERDAM,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
18CH,U,VOS,secondary,main,Melanchthon Chr. SGM voor gymnasium atheneum havo vmbo,Van Bijnkershoekweg 97.0 ,3052PB,ROTTERDAM,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
18CH,U,VOS,secondary,main,Melanchthon Christelijke Scholengemeenschap voor gymnasium atheneum havo en vmbo,Van Bijnkershoekweg 97.0 ,3052PB,ROTTERDAM,Zuid-Holland,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
18CH,U,VOS,secondary,main,Melanchthon Christelijke Scholengemeenschap voor gymnasium atheneum havo en vmbo,Van Bijnkershoekweg 97.0 ,3052PB,ROTTERDAM,Zuid-Holland,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
18CR,U,VOS,secondary,main,Lyceum De Grundel Rk Sgm Lyc Havo Mavo Vbo Ivbo,Grundellaan 36.0 ,7552ED,HENGELO OV,Overijssel,1900-01-01,2016-08-01,False,H,VOS,U,Regular Secondary School,Historical,116.6
18CR,U,VOS,secondary,main,Kath Sgm De Grundel Gymn Ath Havo Mavo Vbo Ivbo,Grundellaan 36.0 ,7552ED,HENGELO OV,Overijssel,1900-01-01,2016-08-01,False,H,VOS,U,Regular Secondary School,Historical,116.6
18CR,U,VOS,secondary,main,Katholieke Scholengemeenschap De Grundel voor LYC HAVO MAVO VBO LWOO,Grundellaan 36.0 ,7552ED,HENGELO OV,Overijssel,1900-01-01,2016-08-01,False,H,VOS,U,Regular Secondary School,Historical,116.6
18CR,U,VOS,secondary,main,PC/RK SGM voor Lyc Havo Mavo Vbo Lwoo De Grundel,Grundellaan 36.0 ,7552ED,HENGELO OV,Overijssel,1900-01-01,2016-08-01,False,H,VOS,U,Regular Secondary School,Historical,116.6
18CR,U,VOS,secondary,main,PC/RK Scholengemeenschap De Grundel voor Lyceum Havo Mavo Vbo Lwoo,Grundellaan 36.0 ,7552ED,HENGELO OV,Overijssel,1900-01-01,2016-08-01,False,H,VOS,U,Regular Secondary School,Historical,116.6
18CR,U,VOS,secondary,main,PC/RK Scholengemeenschap De Grundel voor Lyceum Havo Mavo Vbo Lwoo,Grundellaan 36.0 ,7552ED,HENGELO OV,Overijssel,1900-01-01,2016-08-01,False,A,VOS,U,Regular Secondary School,Historical,116.6
18CR05,D,VSTZ,secondary,locations,PC/RK Scholengemeenschap De Grundel voor Lyceum Havo Mavo Vbo Lwoo,Onze Lieve Vrouwestraat 10.0 ,7557HX,HENGELO OV,Overijssel,2002-08-01,2016-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,14.0
18CR05,D,VSTZ,secondary,locations,PC/RK Scholengemeenschap De Grundel voor Lyceum Havo Mavo Vbo Lwoo,Sportlaan Driene 6.0 I,7552HA,HENGELO OV,Overijssel,2002-08-01,2016-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,14.0
18CR05,D,VSTZ,secondary,locations,PC/RK Scholengemeenschap De Grundel voor Lyceum Havo Mavo Vbo Lwoo,Sportlaan Driene 6.0 I,7552HA,HENGELO OV,Overijssel,2002-08-01,2016-08-01,False,A,VSTZ,D,Secondary Care Location,Historical,14.0
18CR06,D,VSTZ,secondary,locations,PC/RK Scholengemeenschap De Grundel voor Lyceum Havo Mavo Vbo Lwoo,Sweelinckstraat 25.0 ,7557SK,HENGELO OV,Overijssel,2002-08-01,2004-08-01,False,H,VSTZ,D,Secondary Care Location,Historical,2.0
18CV,U,VOS,secondary,main,Martinuscoll Alg Chr Sgm V Lyc Havo Mavo Vbo Ivbo,De Aanloop 6.0 ,1613KW,GROOTEBROEK,Noord-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
18CV,U,VOS,secondary,main,Martinus College Christelijke Scholengemeenschap voor LYC HAVO MAVO VBO LWOO,De Aanloop 6.0 ,1613KW,GROOTEBROEK,Noord-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
18CV,U,VOS,secondary,main,Martinus College Christelijke Scholengemeenschap voor LYC HAVO MAVO VBO LWOO,De Aanloop 6.0 ,1613KW,GROOTEBROEK,Noord-Holland,1974-08-01,,True,A,VOS,U,Regular Secondary School,Active,50.5
18CW,U,VOS,secondary,main,Rooms Kathpolieke Mavo-School Wilgenbroek,Dr.de Brouwerlaan 74.0 ,5283EE,BOXTEL,Noord-Brabant,1900-01-01,1999-08-01,False,H,VOS,U,Regular Secondary School,Historical,99.6
18DD,U,VOS,secondary,main,Philips V Horne Sch Gem V Lyc Havo Mavo Vbo Ivbo,Wertastraat 1.0 ,6004XG,WEERT,Limburg,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
18DD,U,VOS,secondary,main,Scholengemeenschap Philips van Horne voor LYC HAVO MAVO VBO LWOO,Wertastraat 1.0 ,6004XG,WEERT,Limburg,1900-01-01,,True,H,VOS,U,Regular Secondary School,Active,125.1
18DD,U,VOS,secondary,main,Scholengemeenschap Philips van Horne voor LYC HAVO MAVO VBO LWOO,Herenstraat 298.0 ,6004XL,WEERT,Limburg,1900-01-01,,True,A,VOS,U,Regular Secondary School,Active,125.1
18DE,U,VOS,secondary,main,Mavo St Jacobus V Born E O,Graaf van Loonstraat 39.0 ,6121JS,BORN,Limburg,1900-01-01,2019-08-01,False,H,VOS,U,Regular Secondary School,Historical,119.6
18DE,U,VOS,secondary,main,MAVO St Jacobus v Born e o,Graaf van Loonstraat 39.0 ,6121JS,BORN,Limburg,1900-01-01,2019-08-01,False,H,VOS,U,Regular Secondary School,Historical,119.6
18DE,U,VOS,secondary,main,DaCapo College Born,Graaf van Loonstraat 39.0 ,6121JS,BORN,Limburg,1900-01-01,2019-08-01,False,H,VOS,U,Regular Secondary School,Historical,119.6
18DE,U,VOS,secondary,main,DaCapo College Born,Graaf van Loonstraat 39.0 ,6121JS,BORN,Limburg,1900-01-01,2019-08-01,False,A,VOS,U,Regular Secondary School,Historical,119.6
18DO,U,VOS,secondary,main,Scholengemeenschap voor Ath Havo en Mavo Romboutscollege,Schoolstraat 16.0 ,6443BT,BRUNSSUM,Limburg,1968-08-01,,True,H,VOS,U,Regular Secondary School,Active,56.5
18DO,U,VOS,secondary,main,Scholengemeenschap voor Ath Havo en Mavo Romboutscollege,Prins Hendriklaan 376.0 ,6443AE,BRUNSSUM,Limburg,1968-08-01,,True,H,VOS,U,Regular Secondary School,Active,56.5
18DO,U,VOS,secondary,main,Carbooncollege,Prins Hendriklaan 376.0 ,6443AE,BRUNSSUM,Limburg,1968-08-01,,True,H,VOS,U,Regular Secondary School,Active,56.5
18DO,U,VOS,secondary,main,Carbooncollege Rombouts,Schoolstraat 16.0 ,6443BT,BRUNSSUM,Limburg,1968-08-01,,True,H,VOS,U,Regular Secondary School,Active,56.5
18DO,U,VOS,secondary,main,Romboutscollege voor Atheneum Havo en Mavo,Schoolstraat 16.0 ,6443BT,BRUNSSUM,Limburg,1968-08-01,,True,H,VOS,U,Regular Secondary School,Active,56.5
18DO,U,VOS,secondary,main,Compass voor Atheneum Havo en Mavo,Schoolstraat 16.0 ,6443BT,BRUNSSUM,Limburg,1968-08-01,,True,H,VOS,U,Regular Secondary School,Active,56.5
18DO,U,VOS,secondary,main,Compass voor Atheneum Havo en Mavo,Schoolstraat 16.0 ,6443BT,BRUNSSUM,Limburg,1968-08-01,,True,A,VOS,U,Regular Secondary School,Active,56.5
18DQ,U,VOS,secondary,main,Sgm Lelystad V Ath Havo Mavo Lhno Ihno Lto Ito,Kofschip 1.0 ,8223EZ,LELYSTAD,Flevoland,1969-08-01,,True,H,VOS,U,Regular Secondary School,Active,55.5
18DQ,U,VOS,secondary,main,Scholengemeenschap Lelystad voor Ath Havo Mavo Vbo Lwoo,Kofschip 1.0 ,8223EZ,LELYSTAD,Flevoland,1969-08-01,,True,H,VOS,U,Regular Secondary School,Active,55.5
18DQ,U,VOS,secondary,main,PORTEUM 1 voor Atheneum havo mavo vbo en lwoo,De Campus 11.0 ,8233GA,LELYSTAD,Flevoland,1969-08-01,,True,A,VOS,U,Regular Secondary School,Active,55.5
18GC,U,VOS,secondary,main,Sgm De Rietlndn Ath Havo Mavo Lhno Ihno Lto Ito,Grietenij 2202.0 ,8233BZ,LELYSTAD,Flevoland,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
18GC,U,VOS,secondary,main,Scholengemeenschap De Rietlanden Ath Havo Mavo Vbo Lwoo,Grietenij 2202.0 ,8233BZ,LELYSTAD,Flevoland,1978-08-01,,True,H,VOS,U,Regular Secondary School,Active,46.5
18GC,U,VOS,secondary,main,PORTEUM 3 voor Atheneum havo mavo vbo en lwoo,De Campus 7.0 ,8233GA,LELYSTAD,Flevoland,1978-08-01,,True,A,VOS,U,Regular Secondary School,Active,46.5
18IA,U,VOS,secondary,main,Chr Sgm Calvyn Mavo Ihno En Lhno,Korenlaan 1.0 ,3881DA,PUTTEN,Gelderland,1985-08-01,2006-08-01,False,H,VOS,U,Regular Secondary School,Historical,21.0
18IA,U,VOS,secondary,main,Christelijke Scholengemeenschap Calvijn,Korenlaan 1.0 ,3881DA,PUTTEN,Gelderland,1985-08-01,2006-08-01,False,H,VOS,U,Regular Secondary School,Historical,21.0
18IA,U,VOS,secondary,main,Christelijke School voor VMBO Calvijn,Korenlaan 1.0 ,3881DA,PUTTEN,Gelderland,1985-08-01,2006-08-01,False,H,VOS,U,Regular Secondary School,Historical,21.0
18IA,U,VOS,secondary,main,Christelijke School voor VMBO Calvijn,Korenlaan 1.0 ,3881DA,PUTTEN,Gelderland,1985-08-01,2006-08-01,False,A,VOS,U,Regular Secondary School,Historical,21.0
18OT,U,PROS,secondary,specialized,VSO De Bolder,Ceresstraat 14.0 ,6706AM,WAGENINGEN,Gelderland,1981-11-01,2003-08-01,False,H,PROS,U,Practical Education,Historical,21.7
18OT,U,PROS,secondary,specialized,Praktijkschool Wageningen,Ceresstraat 14.0 ,6706AM,WAGENINGEN,Gelderland,1981-11-01,2003-08-01,False,A,PROS,U,Practical Education,Historical,21.7
18PR,U,PROS,secondary,specialized,De Steiger school voor Praktijkonderwijs,Griend 50 1.0 ,8225TZ,LELYSTAD,Flevoland,1983-08-01,,True,H,PROS,U,Practical Education,Active,41.5
18PR,U,PROS,secondary,specialized,De Steiger school voor Praktijkonderwijs,Griend 50 1.0 ,8225TZ,LELYSTAD,Flevoland,1983-08-01,,True,A,PROS,U,Practical Education,Active,41.5
18TR,U,VOS,secondary,main,Opb Sgm Gemini College V Ath Havo Mavo Vbo Ivbo,Reijerweg 249.0 ,2983AS,RIDDERKERK,Zuid-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
18TR,U,VOS,secondary,main,Openbare Scholengemeenschap Gemini College voor LYC HAVO MAVO VBO LWOO,Reijerweg 249.0 ,2983AS,RIDDERKERK,Zuid-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
18TR,U,VOS,secondary,main,Openbare Scholengemeenschap Oost IJsselmonde,Reijerweg 249.0 ,2983AS,RIDDERKERK,Zuid-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
18TR,U,VOS,secondary,main,Openbare SGM Oost-IJsselmonde voor Lyceum Atheneum Havo Mavo Vbo Lwoo,Reijerweg 249.0 ,2983AS,RIDDERKERK,Zuid-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
18TR,U,VOS,secondary,main,"Onderwijsgr. Zuid-Hollandse Waarden gymnasium, atheneum, havo, mavo, vmbo, lwoo",Reijerweg 249.0 ,2983AS,RIDDERKERK,Zuid-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
18TR,U,VOS,secondary,main,"Onderwijsgr. Zuid-Hollandse Waarden gymnasium, atheneum, havo, mavo, vmbo, lwoo",Prinses Margrietstraat 163.0 ,2983ED,RIDDERKERK,Zuid-Holland,1974-08-01,,True,H,VOS,U,Regular Secondary School,Active,50.5
18TR,U,VOS,secondary,main,"Onderwijsgr. Zuid-Hollandse Waarden gymnasium, atheneum, havo, mavo, vmbo, lwoo",Prinses Margrietstraat 163.0 ,2983ED,RIDDERKERK,Zuid-Holland,1974-08-01,,True,A,VOS,U,Regular Secondary School,Active,50.5
18TR01,D,VSTS,secondary,locations,Opb Sgm Gemini College V Ath Havo Mavo Vbo Ivbo,Nicolaas Beetsstraat 401.0 ,2941TN,LEKKERKERK,Zuid-Holland,1974-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,50.5
18TR01,D,VSTS,secondary,locations,Openbare Scholengemeenschap Gemini College voor LYC HAVO MAVO VBO LWOO,Nicolaas Beetsstraat 401.0 ,2941TN,LEKKERKERK,Zuid-Holland,1974-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,50.5
18TR01,D,VSTS,secondary,locations,Openbare Scholengemeenschap Oost IJsselmonde,Nicolaas Beetsstraat 401.0 ,2941TN,LEKKERKERK,Zuid-Holland,1974-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,50.5
18TR01,D,VSTS,secondary,locations,Openbare SGM Oost-IJsselmonde voor Lyceum Atheneum Havo Mavo Vbo Lwoo,Nicolaas Beetsstraat 401.0 ,2941TN,LEKKERKERK,Zuid-Holland,1974-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,50.5
18TR01,D,VSTS,secondary,locations,Onderwijsgroep Zuid-Hollandse Waarden locatie Gemini Lekkerkerk,Nicolaas Beetsstraat 401.0 ,2941TN,LEKKERKERK,Zuid-Holland,1974-08-01,,True,H,VSTS,D,Secondary Branch Location,Active,50.5
18TR01,D,VSTS,secondary,locations,Onderwijsgroep Zuid-Hollandse Waarden locatie Gemini Lekkerkerk,Nicolaas Beetsstraat 401.0 ,2941TN,LEKKERKERK,Zuid-Holland,1974-08-01,,True,A,VSTS,D,Secondary Branch Location,Active,50.5
18TR06,D,VSTZ,secondary,locations,Openbare Scholengemeenschap Oost-IJsselmonde voor Lyceum Atheneum Havo Mavo Vbo,Prof. Mekelstraat 2.0 ,3333BP,ZWIJNDRECHT,Zuid-Holland,2002-08-01,2014-08-01,False,A,VSTZ,D,Secondary Care Location,Historical,12.0
18UJ,U,PROS,secondary,specialized,School voor Praktijkonderwijs de Opstik,Stroetweg 10.0 ,7812BA,EMMEN,Drenthe,1979-01-01,2005-08-01,False,H,PROS,U,Practical Education,Historical,26.6
18UJ,U,PROS,secondary,specialized,School voor Praktijkonderwijs de Opstik,Stroetweg 10.0 ,7812BA,EMMEN,Drenthe,1979-01-01,2005-08-01,False,A,PROS,U,Practical Education,Historical,26.6
18UZ,U,PROS,secondary,specialized,School voor Praktijkonderwijs De Linde,Gelderselaan 1.0 ,9501RA,STADSKANAAL,Groningen,1979-08-01,,True,H,PROS,U,Practical Education,Active,45.5
18UZ,U,PROS,secondary,specialized,School voor Praktijkonderwijs De Catamaran,Gelderselaan 1.0 ,9501RA,STADSKANAAL,Groningen,1979-08-01,,True,H,PROS,U,Practical Education,Active,45.5
18UZ,U,PROS,secondary,specialized,School voor Praktijkonderwijs PrO Stadskanaal,Gelderselaan 1.0 ,9501RA,STADSKANAAL,Groningen,1979-08-01,,True,H,PROS,U,Practical Education,Active,45.5
