NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,latitude,longitude
20VT06,D,ILOC,"PI-school 'De Piloot', locatie Zuid",Carnissedreef 2.0 ,3084NN,ROTTERDAM,Zuid-Holland,Closed,International Location,51.4,1950s,2010s,1959-08-01 to 2011-01-01,1959-08-01,2011-01-01,,
20VT07,D,ILOC,"PI-school De Piloot, locatie De kleine Plantage",Kralingseweg 463.0 ,3065RG,ROTTERDAM,Zuid-Holland,Closed,International Location,61.0,1950s,2020s,1959-08-01 to 2020-08-01,1959-08-01,2020-08-01,,
02RJ02,D,ILOC,"De Spreekhoorn, Groene Woud",Groene Woud 2.0 ,4834BC,BREDA,Noord-Brabant,Closed,International Location,42.7,1950s,2000s,1958-09-01 to 2001-05-01,1958-09-01,2001-05-01,,
02RJ03,D,ILOC,"De Spreekhoorn, dependance Talmastraat",Talmastraat 1.0 ,4812KA,BREDA,Noord-Brabant,Closed,International Location,47.6,1950s,2000s,1958-09-01 to 2006-04-01,1958-09-01,2006-04-01,,
20CQ03,D,ILOC,Van Vredenburch College,Van Vredenburchweg 425.0 ,2284TA,RIJSWIJK ZH,Zuid-Holland,Closed,International Location,56.6,1950s,2010s,1958-08-01 to 2015-03-01,1958-08-01,2015-03-01,,
14WU01,D,ILOC,dislocatie SBO De Kimkiel,Antillenstraat 2.0 ,9714JT,GRONINGEN,Groningen,Closed,International Location,51.2,1950s,2000s,1958-03-04 to 2009-05-01,1958-03-04,2009-05-01,,
02UV11,D,ILOC,Gomarus College (vervallen),Plataanstraat 1.0 ,8924CR,LEEUWARDEN,Friesland,Closed,International Location,42.4,1950s,2000s,1957-09-01 to 2000-01-20,1957-09-01,2000-01-20,,
02UV13,D,ILOC,Gomarus College (vervallen),Van Imhoffstraat 10.0 ,9721CP,GRONINGEN,Groningen,Closed,International Location,46.0,1950s,2000s,1957-09-01 to 2003-09-01,1957-09-01,2003-09-01,,
02UV16,D,ILOC,Gomarus College Dependance Assen,Ir. J.W. Albardastraat 1.0 ,9402CJ,ASSEN,Drenthe,Closed,International Location,51.7,1950s,2000s,1957-09-01 to 2009-05-26,1957-09-01,2009-05-26,,
02UV12,D,ILOC,Gomarus College VMBO,Vondelpad 2.0 ,9721LX,GRONINGEN,Groningen,Closed,International Location,53.9,1950s,2010s,1957-09-01 to 2011-08-01,1957-09-01,2011-08-01,,
02UV15,D,ILOC,Gomarus College Onderbouw Vondelpad,Vondelpad 3.0 ,9721LX,GRONINGEN,Groningen,Closed,International Location,53.9,1950s,2010s,1957-09-01 to 2011-08-01,1957-09-01,2011-08-01,,
02UV14,D,ILOC,Gomarus College Centrale Directie,Vondelpad 6.0 ,9721LX,GRONINGEN,Groningen,Closed,International Location,55.9,1950s,2010s,1957-09-01 to 2013-08-01,1957-09-01,2013-08-01,,
02UV14,D,ILOC,Gomarus College Centrale Directie,Lavendelweg 7.0 ,9731HR,GRONINGEN,Groningen,Closed,International Location,55.9,1950s,2010s,1957-09-01 to 2013-08-01,1957-09-01,2013-08-01,,
14NT02,D,ILOC,Komeet,Troelstrastraat 13.0 ,5344GK,OSS,Noord-Brabant,Closed,International Location,55.3,1950s,2010s,1956-09-01 to 2012-01-01,1956-09-01,2012-01-01,,
16RH01,D,ILOC,Het Rijnlands Lyceum IGVO,Apollolaan 1.0 ,2341BA,OEGSTGEEST,Zuid-Holland,Closed,International Location,56.9,1950s,2010s,1956-09-01 to 2013-08-01,1956-09-01,2013-08-01,,
00NE01,D,ILOC,Jan van Brabant College vest. de Cajuit,Wethouder Ebbenlaan 135.0 ,5701AH,HELMOND,Noord-Brabant,Closed,International Location,58.5,1950s,2010s,1956-09-01 to 2015-03-01,1956-09-01,2015-03-01,,
02MO01,D,ILOC,Prof.dr. H.C. Huizingschool SO - afd. mg,Maatmanweg 15.0 ,7522AN,ENSCHEDE,Overijssel,Closed,International Location,53.2,1950s,2000s,1956-05-31 to 2009-08-01,1956-05-31,2009-08-01,,
02VN05,D,ILOC,"RSG Het Rhedens, Centr.Directie/Administr.",Imboslaan 61.0 ,6951KA,DIEREN,Gelderland,Closed,International Location,47.9,1950s,2000s,1955-09-01 to 2003-08-01,1955-09-01,2003-08-01,,
02VN06,D,ILOC,"RSG Het Rhedens, locatie Doesburg",Burg Flugi v Aspermontln 1.0 ,6981AN,DOESBURG,Gelderland,Closed,International Location,47.9,1950s,2000s,1955-09-01 to 2003-08-01,1955-09-01,2003-08-01,,
20RX01,D,ILOC,dependance Lodewijk Rogier College,Hazelaarweg 50.0 ,3053PM,ROTTERDAM,Zuid-Holland,Closed,International Location,55.4,1950s,2010s,1955-08-01 to 2011-01-01,1955-08-01,2011-01-01,,
20RX01,D,ILOC,dependance Xerxes (VSO-Praktijk),Vd Duijn van Maasdamweg 11.0 ,3045PE,ROTTERDAM,Zuid-Holland,Closed,International Location,55.4,1950s,2010s,1955-08-01 to 2011-01-01,1955-08-01,2011-01-01,,
20RX02,D,ILOC,VSO De Brug vmbo-havo,Maria Wesselingstraat 14.0 ,3065GA,ROTTERDAM,Zuid-Holland,Closed,International Location,55.4,1950s,2010s,1955-08-01 to 2011-01-01,1955-08-01,2011-01-01,,
20RX02,D,ILOC,VSO De Brug vmbo-havo,Ringdijk 84.0 B,3054KV,ROTTERDAM,Zuid-Holland,Closed,International Location,55.4,1950s,2010s,1955-08-01 to 2011-01-01,1955-08-01,2011-01-01,,
20RX03,D,ILOC,dependance Rijndam,Westersingel 300.0 ,3015LJ,ROTTERDAM,Zuid-Holland,Closed,International Location,55.4,1950s,2010s,1955-08-01 to 2011-01-01,1955-08-01,2011-01-01,,
20RJ01,D,ILOC,'VSO De Hoge Brug,Hillegondastraat 25.0 ,3051PA,ROTTERDAM,Zuid-Holland,Closed,International Location,56.4,1950s,2010s,1955-08-01 to 2012-01-01,1955-08-01,2012-01-01,,
19SK01,D,ILOC,De Diedel (gr.1+2),Goeman Borgesiussingel 2.0 ,7942AL,MEPPEL,Drenthe,Closed,International Location,52.5,1950s,2000s,1955-01-01 to 2007-07-01,1955-01-01,2007-07-01,,
19SK02,D,ILOC,"gr.7+8,vso afd)",Dirk Jakobsstraat 8.0 ,7941KJ,MEPPEL,Drenthe,Closed,International Location,52.5,1950s,2000s,1955-01-01 to 2007-07-01,1955-01-01,2007-07-01,,
19SP02,D,ILOC,De Kotter,Rijnlaan 200.0 ,8032TK,ZWOLLE,Overijssel,Closed,International Location,47.0,1950s,2000s,1954-08-01 to 2001-08-01,1954-08-01,2001-08-01,,
02PN,U,VAK,Christelijk Mbo Instituut voor Bescherm Afw en Presentatietechn,Zwartewaterallee 10.0 ,8031DX,ZWOLLE,Overijssel,Active,Vocational School,70.5,1950s,,1954-07-28 to Present,1954-07-28,,,
02PN,U,VAK,C I B A P Christelijk MBO,Nijverheidstraat 11.0 ,8031DZ,ZWOLLE,Overijssel,Active,Vocational School,70.5,1950s,,1954-07-28 to Present,1954-07-28,,,
02RH05,D,ILOC,"De Berkenhof voor SO/VSO-LZ/MG, lc De Berkenhofcollege-Brederostraat",Brederostraat 35.0 ,4819HG,BREDA,Noord-Brabant,Closed,International Location,61.4,1950s,2010s,1954-02-18 to 2015-08-01,1954-02-18,2015-08-01,,
17UI01,D,ILOC,"sbo De Boei, locatie Koog",Sportstraat 1.0 ,1541JL,KOOG AAN DE ZAAN,Noord-Holland,Closed,International Location,68.8,1950s,2020s,1954-01-01 to 2022-10-24,1954-01-01,2022-10-24,,
20RI01,D,ILOC,VSO Herenwaard,Herenwaard 35.0 ,3078AK,ROTTERDAM,Zuid-Holland,Closed,International Location,58.4,1950s,2010s,1952-08-01 to 2011-01-01,1952-08-01,2011-01-01,,
16KI01,D,ILOC,'t Anker VSO,Augustusbloemweg 4.0 ,1508BB,ZAANDAM,Noord-Holland,Closed,International Location,59.0,1950s,2010s,1952-01-01 to 2011-01-01,1952-01-01,2011-01-01,,
02NZ05,D,ILOC,St. Ludgercollege,Spinbaan 20.0 ,7005AD,DOETINCHEM,Gelderland,Closed,International Location,55.9,1950s,2000s,1950-09-01 to 2006-08-01,1950-09-01,2006-08-01,,
02NZ06,D,ILOC,St. Ludgercollege,Holterhoek 2.0 ,7003DS,DOETINCHEM,Gelderland,Closed,International Location,55.9,1950s,2000s,1950-09-01 to 2006-08-01,1950-09-01,2006-08-01,,
02NZ08,D,ILOC,Metzo college,Zaagmolenpad 22.0 ,7008AJ,DOETINCHEM,Gelderland,Closed,International Location,57.9,1950s,2000s,1950-09-01 to 2008-08-01,1950-09-01,2008-08-01,,
02NZ07,D,ILOC,St. Ludgercollege,Holterweg 121.0 ,7001EK,DOETINCHEM,Gelderland,Closed,International Location,62.9,1950s,2010s,1950-09-01 to 2013-08-01,1950-09-01,2013-08-01,,
01BS02,D,ILOC,"Het Schreuder College, locatie de Villeneuvestraat",Putselaan 178.0 ,3073JM,ROTTERDAM,Zuid-Holland,Closed,International Location,53.8,1950s,2000s,1950-04-01 to 2004-01-01,1950-04-01,2004-01-01,,
01BS01,D,ILOC,"het 'Schreuder Collge', locatie Zuid",Slinge 156.0 ,3085EW,ROTTERDAM,Zuid-Holland,Closed,International Location,63.3,1950s,2010s,1950-04-01 to 2013-08-01,1950-04-01,2013-08-01,,
01BS03,D,ILOC,"het 'Schreuder College', locatie West",Taborstraat 44.0 ,3061EW,ROTTERDAM,Zuid-Holland,Closed,International Location,63.3,1950s,2010s,1950-04-01 to 2013-08-01,1950-04-01,2013-08-01,,
02LG07,D,ILOC,St. Antoniuscollege dep.brugklassen locatie Rietgors,Sportlaan 83.0 ,2806HC,GOUDA,Zuid-Holland,Closed,International Location,56.1,1940s,2000s,1949-09-01 to 2005-10-24,1949-09-01,2005-10-24,,
00YH07,D,ILOC,Lyceum Oudehoven,Hoefslag 4.0 ,4205NK,GORINCHEM,Zuid-Holland,Closed,International Location,56.2,1940s,2000s,1949-09-01 to 2005-11-15,1949-09-01,2005-11-15,,
02GQ02,D,ILOC,locatie Utrechtse Heuvelrug,Laan van Vollenhove 2191.0 ,3706GW,ZEIST,Utrecht,Closed,International Location,51.6,1940s,2000s,1949-07-23 to 2001-02-22,1949-07-23,2001-02-22,,
00ZX07,D,ILOC,Dockinga College VMBO-T,Woudweg 140.0 A,9101VP,DOKKUM,Friesland,Closed,International Location,57.3,1940s,2000s,1947-09-01 to 2005-01-01,1947-09-01,2005-01-01,,
00ZX05,D,ILOC,Dockingacollege HAVO/VWO,Woudweg 146.0 ,9101VP,DOKKUM,Friesland,Closed,International Location,64.3,1940s,2010s,1947-09-01 to 2012-01-01,1947-09-01,2012-01-01,,
00ZX06,D,ILOC,Dockinga College VMBO onderbouw,Birdaarderstraatweg 125.0 A,9101CZ,DOKKUM,Friesland,Closed,International Location,64.3,1940s,2010s,1947-09-01 to 2012-01-01,1947-09-01,2012-01-01,,
01ZV01,D,ILOC,S.B.O. De Ruimte,Postjesweg 154.0 ,1061AX,AMSTERDAM,Noord-Holland,Closed,International Location,54.5,1940s,2000s,1945-09-01 to 2000-03-02,1945-09-01,2000-03-02,,
20JG01,D,ILOC,Narcislaan 4,Narcislaan 4.0 ,2555LT,'S-GRAVENHAGE,Zuid-Holland,Closed,International Location,71.4,1940s,2010s,1940-08-01 to 2012-01-01,1940-08-01,2012-01-01,,
20JG02,D,ILOC,Insp. S. de Vriesschool dep. Beresteinlaan 629,Beresteinlaan 629.0 ,2542JR,'S-GRAVENHAGE,Zuid-Holland,Closed,International Location,71.4,1940s,2010s,1940-08-01 to 2012-01-01,1940-08-01,2012-01-01,,
00JG01,D,ILOC,De Burcht (00UY),Hoefslag 6.0 ,4205NK,GORINCHEM,Zuid-Holland,Closed,International Location,59.6,1930s,1990s,1938-12-15 to 1998-08-01,1938-12-15,1998-08-01,,
20KL02,D,ILOC,SBO de Griffel,L.T.M.-weg 123.0 ,6412BS,HEERLEN,Limburg,Closed,International Location,66.2,1930s,2000s,1937-12-01 to 2004-01-27,1937-12-01,2004-01-27,,
05LF02,D,ILOC,Marnix College,Prins Bernhardlaan 25.0 ,6713MA,EDE,Gelderland,Closed,International Location,65.5,1930s,2000s,1937-03-13 to 2002-09-18,1937-03-13,2002-09-18,,
01MI01,D,ILOC,"Heliomare, dependance De Vrijheit",Dorpsduinen 12.0 ,1949EG,WIJK AAN ZEE,Noord-Holland,Closed,International Location,76.6,1930s,2010s,1936-01-01 to 2012-08-01,1936-01-01,2012-08-01,,
01MI01,D,ILOC,"Heliomare, dependance De Vrijheit",Dorpsduinen 12.0 -14,1949EG,WIJK AAN ZEE,Noord-Holland,Closed,International Location,76.6,1930s,2010s,1936-01-01 to 2012-08-01,1936-01-01,2012-08-01,,
01MI03,D,ILOC,Heliomare arbeidsintegratie,Verlengde Voorstraat 8.0 ,1949CM,WIJK AAN ZEE,Noord-Holland,Closed,International Location,76.6,1930s,2010s,1936-01-01 to 2012-08-01,1936-01-01,2012-08-01,,
01MI02,D,ILOC,"Heliomare, dependance Beverwijk",Prins Bernhardlaan 10.0 ,1942AA,BEVERWIJK,Noord-Holland,Closed,International Location,77.6,1930s,2010s,1936-01-01 to 2013-08-01,1936-01-01,2013-08-01,,
01MI02,D,ILOC,"Heliomare, dependance Beverwijk",Maerten v Heemskerckstr 171.0 ,1945GE,BEVERWIJK,Noord-Holland,Closed,International Location,77.6,1930s,2010s,1936-01-01 to 2013-08-01,1936-01-01,2013-08-01,,
16PS14,D,ILOC,Montess. SG Amsterdam (Montess. Coll.Oost),Polderweg 96.0 ,1093KP,AMSTERDAM,Noord-Holland,Closed,International Location,69.4,1930s,2000s,1930-09-01 to 2000-01-27,1930-09-01,2000-01-27,,
16PS15,D,ILOC,"Montessori Scholengemeenschap Amsterdam, centrale directie",Polderweg 3.0 ,1093KL,AMSTERDAM,Noord-Holland,Closed,International Location,77.6,1930s,2000s,1930-09-01 to 2008-04-18,1930-09-01,2008-04-18,,
14OQ02,D,ILOC,SVO-school Franklin Roosevelt,Cortenbachstraat 80.0 ,5707TJ,HELMOND,Noord-Brabant,Closed,International Location,75.9,1920s,2000s,1927-09-01 to 2003-08-01,1927-09-01,2003-08-01,,
21CS06,D,ILOC,"AOc Limburg, locatie Nederweert",Past van der Steenstraat 5.0 ,6031EB,NEDERWEERT,Limburg,Closed,International Location,78.8,1920s,2000s,1923-10-28 to 2002-08-01,1923-10-28,2002-08-01,,
16TV03,D,ILOC,Tobiasschool,Van Nijenrodestraat 16.0 ,2597RM,'S-GRAVENHAGE,Zuid-Holland,Closed,International Location,91.5,1920s,2010s,1923-09-01 to 2015-03-01,1923-09-01,2015-03-01,,
02PK,U,VAK,Nimeto Alg Byz Sgm Voor Mbo Kmbo,Smijerslaan 2.0 ,3572LP,UTRECHT,Utrecht,Active,Vocational School,102.3,1920s,,1922-10-01 to Present,1922-10-01,,,
00PS07,D,ILOC,"International School Hilversum, Alberdingk Thijm",Emmastraat 56.0 ,1213AL,HILVERSUM,Noord-Holland,Active,International Location,103.3,1920s,,1921-10-03 to Present,1921-10-03,,,
20ZK07,D,ILOC,dependance Juniorcollege,Azaleastraat 1.0 ,4702BN,ROOSENDAAL,Noord-Brabant,Closed,International Location,86.0,1910s,2000s,1919-01-09 to 2005-01-24,1919-01-09,2005-01-24,,
20ZK09,D,ILOC,"OMO sg Tongerlo, Da Vinci College, locatie Charitasstraat",Charitasstraat 8.0 ,4702ZM,ROOSENDAAL,Noord-Brabant,Closed,International Location,88.2,1910s,2000s,1919-01-09 to 2007-04-01,1919-01-09,2007-04-01,,
20ZK08,D,ILOC,"OMO sg Tongerlo, Da Vinci College, locatie Van Goghlaan",Van Goghlaan 8.0 ,4703JB,ROOSENDAAL,Noord-Brabant,Closed,International Location,90.2,1910s,2000s,1919-01-09 to 2009-03-30,1919-01-09,2009-03-30,,
20GA02,D,ILOC,Centrale Directie OMO Scholengemeenschap Het Plein,Roostenlaan 296.0 ,5644BS,EINDHOVEN,Noord-Brabant,Closed,International Location,92.6,1910s,2010s,1919-01-09 to 2011-08-01,1919-01-09,2011-08-01,,
20ZK10,D,ILOC,"OMO sg Tongerlo, Da Vinci College, locatie Laan van Belgie",Laan van Belgie 88.0 ,4701CL,ROOSENDAAL,Noord-Brabant,Closed,International Location,96.6,1910s,2010s,1919-01-09 to 2015-08-01,1919-01-09,2015-08-01,,
20ZK10,D,ILOC,"OMO sg Tongerlo, Da Vinci College, locatie Laan van Belgie",Bovendonk 111.0 ,4707ZH,ROOSENDAAL,Noord-Brabant,Closed,International Location,96.6,1910s,2010s,1919-01-09 to 2015-08-01,1919-01-09,2015-08-01,,
20SY01,D,ILOC,Jeroen Bosch-BVE,Rompertsebaan 63.0 ,5231GT,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Location,89.6,1910s,2000s,1918-01-09 to 2007-08-01,1918-01-09,2007-08-01,,
00WO01,D,ILOC,Lighthouse Special Education,Amalia van Solmsstraat 155.0 ,2595TA,'S-GRAVENHAGE,Zuid-Holland,Closed,International Location,102.6,1910s,2020s,1918-01-01 to 2020-08-01,1918-01-01,2020-08-01,,
16VK05,D,ILOC,Rectoraat Scholengroep De Langstraat,Vredesplein 13.0 ,5142RA,WAALWIJK,Noord-Brabant,Closed,International Location,97.6,1910s,2010s,1916-01-09 to 2013-08-01,1916-01-09,2013-08-01,,
04AD01,D,ILOC,"Instituut Mr. Schats voor SO-ZMOK, locatie Zuid",Hollands tuin 77.0 ,3078EE,ROTTERDAM,Zuid-Holland,Closed,International Location,95.8,1910s,2010s,1915-04-01 to 2011-01-01,1915-04-01,2011-01-01,,
01OE39,D,ILOC,MAVO Stek,Maria Montessorilaan 5.0 ,3312KJ,DORDRECHT,Zuid-Holland,Closed,International Location,86.2,1910s,2000s,1914-12-30 to 2001-03-01,1914-12-30,2001-03-01,,
01OE38,D,ILOC,Wellantcollege (IVO Amersfoort),Vondellaan 28.0 ,3818WP,AMERSFOORT,Utrecht,Closed,International Location,90.5,1910s,2000s,1914-12-30 to 2005-07-01,1914-12-30,2005-07-01,,
02DC01,D,ILOC,Corlaer College,Van Reenenpark 20.0 ,3862CC,NIJKERK,Gelderland,Closed,International Location,93.0,1900s,2000s,1909-08-12 to 2002-08-01,1909-08-12,2002-08-01,,
02DC02,D,ILOC,Corlaer College,Meinsstraat 6.0 ,3862AE,NIJKERK,Gelderland,Closed,International Location,93.0,1900s,2000s,1909-08-12 to 2002-08-01,1909-08-12,2002-08-01,,
02HI07,D,ILOC,"Schelde College, locatie Drabbestraat",Drabbestraat 2.0 ,4611EB,BERGEN OP ZOOM,Noord-Brabant,Closed,International Location,96.6,1900s,2000s,1907-11-07 to 2004-06-04,1907-11-07,2004-06-04,,
23WJ01,D,ILOC,Basisschool El Faroeq,Batjanstraat 84.0 ,1094RC,AMSTERDAM,Noord-Holland,Closed,International Location,106.6,1900s,2000s,1901-01-01 to 2007-08-01,1901-01-01,2007-08-01,,
00NL,U,ROCV,MERCATUS COLLEGE,Spinozaweg 400.0 ,3076ET,ROTTERDAM,Zuid-Holland,Closed,Specialized Regional Center,97.6,1900s,1990s,1900-01-01 to 1997-08-01,1900-01-01,1997-08-01,,
02LC,U,ROCV,Rooms Katholieke Scholengemeenschap Florijn College voor Mbo Mavo Vbo,Mgr. Hopmansstraat 15.0 ,4817JT,BREDA,Noord-Brabant,Closed,Specialized Regional Center,98.0,1900s,1990s,1900-01-01 to 1998-01-01,1900-01-01,1998-01-01,,
20XD01,D,ILOC,Speciale School voor Basisonderwijs Het Spectrum,Kraaipanstraat 56.0 ,1091PM,AMSTERDAM,Noord-Holland,Closed,International Location,98.6,1900s,1990s,1900-01-01 to 1998-08-01,1900-01-01,1998-08-01,,
20DH03,D,ILOC,Stedelijke Sg Zutphen- loc. Wijnhofstraat,Vispoortstraat 6.0 ,7201GV,ZUTPHEN,Gelderland,Closed,International Location,100.1,1900s,2000s,1900-01-01 to 2000-02-01,1900-01-01,2000-02-01,,
20DH04,D,ILOC,Stedelijke SG Zutphen - loc.Zweedsestraat,Zweedsestraat 1.0 ,7202CK,ZUTPHEN,Gelderland,Closed,International Location,100.1,1900s,2000s,1900-01-01 to 2000-02-01,1900-01-01,2000-02-01,,
21AS06,D,ILOC,Het Bredero Nieuwendam,Meeuwenlaan 136.0 ,1022AM,AMSTERDAM,Noord-Holland,Closed,International Location,100.2,1900s,2000s,1900-01-01 to 2000-03-01,1900-01-01,2000-03-01,,
00MF06,D,ILOC,Hs vd Kunsten Utrecht,Oude Amersfoortseweg 131.0 ,1212AA,HILVERSUM,Noord-Holland,Closed,International Location,100.5,1900s,2000s,1900-01-01 to 2000-07-01,1900-01-01,2000-07-01,,
16WC04,D,ILOC,SBO-school Het Overpad,Mozartsingel 3.0 a,5216GA,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Location,100.5,1900s,2000s,1900-01-01 to 2000-07-10,1900-01-01,2000-07-10,,
16WC05,D,ILOC,SBaO-school Het Overpad (Titus Brandsma),Lucas van Leydenstraat 31.0 ,5213BB,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Location,100.5,1900s,2000s,1900-01-01 to 2000-07-10,1900-01-01,2000-07-10,,
09QM01,D,ILOC,C.S.G. De Heemgaard,Kanaal Noord 130.0 ,7322AB,APELDOORN,Gelderland,Closed,International Location,100.6,1900s,2000s,1900-01-01 to 2000-08-01,1900-01-01,2000-08-01,,
20DF06,D,ILOC,BTS,Vondellaan 35.0 ,2332AA,LEIDEN,Zuid-Holland,Closed,International Location,100.6,1900s,2000s,1900-01-01 to 2000-08-01,1900-01-01,2000-08-01,,
16YC02,D,ILOC,Sted.Sg. Scheldemond dependance,Weyevlietplein 7.0 ,4385CH,VLISSINGEN,Zeeland,Closed,International Location,100.6,1900s,2000s,1900-01-01 to 2000-08-22,1900-01-01,2000-08-22,,
20CM11,D,ILOC,Dollard College,H. Hindersstraat 5.0 ,9665RA,OUDE PEKELA,Groningen,Closed,International Location,100.8,1900s,2000s,1900-01-01 to 2000-10-03,1900-01-01,2000-10-03,,
20CM12,D,ILOC,Dollard College,Kanaalweg 4.0 ,9679HZ,SCHEEMDA,Groningen,Closed,International Location,100.8,1900s,2000s,1900-01-01 to 2000-10-04,1900-01-01,2000-10-04,,
16QL02,D,ILOC,Locatie Zwanenveld,Zwanenveld 2524.0 ,6538NK,NIJMEGEN,Gelderland,Closed,International Location,101.0,1900s,2000s,1900-01-01 to 2001-01-01,1900-01-01,2001-01-01,,
02FL02,D,ILOC,SG. de Lingeborgh,Tunnelweg 36.0 ,4191KJ,GELDERMALSEN,Gelderland,Closed,International Location,101.2,1900s,2000s,1900-01-01 to 2001-04-01,1900-01-01,2001-04-01,,
02FL03,D,ILOC,SG de Lingeborgh,Herman Kuijkstraat 11.0 ,4191AH,GELDERMALSEN,Gelderland,Closed,International Location,101.2,1900s,2000s,1900-01-01 to 2001-04-01,1900-01-01,2001-04-01,,
12IR09,D,ILOC,De Nieuwe Veste ISK lokatie Ommen,De Maat 4.0 B,7731AZ,OMMEN,Overijssel,Closed,International Location,101.2,1900s,2000s,1900-01-01 to 2001-04-01,1900-01-01,2001-04-01,,
16WC06,D,ILOC,SBO-school Het Overpad (Titus Brandsma),Lucas van Leydenstraat 59.0 ,5213BB,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Location,101.3,1900s,2000s,1900-01-01 to 2001-05-07,1900-01-01,2001-05-07,,
16WC07,D,ILOC,SBO-school Het Overpad (De Triangel),Adriaen Willaertstraat 18.0 ,5216GS,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Location,101.3,1900s,2000s,1900-01-01 to 2001-05-07,1900-01-01,2001-05-07,,
16WC08,D,ILOC,SBO-school Het Overpad (Facet),Churchilllaan 82.0 ,5224BW,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Location,101.3,1900s,2000s,1900-01-01 to 2001-05-07,1900-01-01,2001-05-07,,
01VJ09,D,ILOC,"De Plataan, afd. SVO/LOM",Keurkampstraat 7.0 ,7415DL,DEVENTER,Overijssel,Closed,International Location,101.6,1900s,2000s,1900-01-01 to 2001-08-01,1900-01-01,2001-08-01,,
16LT02,D,ILOC,RSG Lingecollege,Rozenstraat 44.0 ,4001DW,TIEL,Gelderland,Closed,International Location,101.6,1900s,2000s,1900-01-01 to 2001-08-01,1900-01-01,2001-08-01,,
20LB03,D,ILOC,Midden Kennemerland College,Van Riemsdijklaan 103.0 ,1945XM,BEVERWIJK,Noord-Holland,Closed,International Location,101.6,1900s,2000s,1900-01-01 to 2001-08-01,1900-01-01,2001-08-01,,
20OF01,D,ILOC,1e Hervormde ssbo-school 't Hogeland,Meteorensingel 36.0 a,1033CB,AMSTERDAM,Noord-Holland,Closed,International Location,101.6,1900s,2000s,1900-01-01 to 2001-08-01,1900-01-01,2001-08-01,,
13OR05,D,ILOC,"Pontes Scholengroep, locatie Schouwen-Duivenland",Hatfieldpark 1.0 ,4301XC,ZIERIKZEE,Zeeland,Closed,International Location,101.7,1900s,2000s,1900-01-01 to 2001-09-24,1900-01-01,2001-09-24,,
04AS01,D,ILOC,"DaCapo LWOO, loc. Eysenhegge",Valkstraat 4.0 ,6135GC,SITTARD,Limburg,Closed,International Location,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,,
04JY01,D,ILOC,De Princenhof afd VSO,Noordhollandstraat 4.0 ,7543WB,ENSCHEDE,Overijssel,Closed,International Location,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,,
14OJ02,D,ILOC,"SBO 'De Tweern', locatie Beukenstraat",Beukenstraat 8.0 ,4462TT,GOES,Zeeland,Closed,International Location,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,,
16FP01,D,ILOC,"RSG Magister Alvinus, dislocatie",Parallelweg 9.0 ,8603XA,SNEEK,Friesland,Closed,International Location,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,,
16FP02,D,ILOC,"RSG Magister Alvinus, dislocatie",Graaf Adolfstraat 37.0 ,8606BT,SNEEK,Friesland,Closed,International Location,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,,
21CY10,D,ILOC,Thomas Mavo,Buurtweg 39.0 ,4661LB,HALSTEREN,Noord-Brabant,Closed,International Location,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,,
21CY11,D,ILOC,Mavo Ten Strijen,Kruidenlaan 19.0 ,4907AA,OOSTERHOUT NB,Noord-Brabant,Closed,International Location,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,,
20WW01,D,ILOC,Dr. Coronelschool,Louis Bouwmeesterstraat 80.0 ,1065KX,AMSTERDAM,Noord-Holland,Closed,International Location,103.0,1900s,2000s,1900-01-01 to 2003-01-01,1900-01-01,2003-01-01,,
29BE00,D,ILOC,Dans- en Muziekschool het Sagenland,Sparstraat 152.0 ,7572TA,OLDENZAAL,Overijssel,Closed,International Location,103.0,1900s,2000s,1900-01-01 to 2003-01-01,1900-01-01,2003-01-01,,
29BU00,D,ILOC,Enschedese muziekschool,Boddenkampsingel 40.0 ,7514AR,ENSCHEDE,Overijssel,Closed,International Location,103.0,1900s,2000s,1900-01-01 to 2003-01-01,1900-01-01,2003-01-01,,
29EU00,D,ILOC,Muziekschool Noord-Twente,Elisabethhof 2.0 ,7607ZD,ALMELO,Overijssel,Closed,International Location,103.0,1900s,2000s,1900-01-01 to 2003-01-01,1900-01-01,2003-01-01,,
